0.000000000,1,0.0271616,0.074375,0.517143,0.152126,0.23939,0.049971,0.645269,0.159187,0.245379,0.0118639,0.292263
0.371519274,1,0.00341384,0.0111127,0.615161,0.0487769,0.215999,0.00626877,0.499063,0.177722,0.0137473,0.00697713,0.0292853
0.743038548,0.598718,0.00426664,0.091593,1,0.00655302,0.119532,0.00107216,0.423236,0.25174,0.00372567,0.0253124,0.0637899
1.114557823,1,0.243638,0.0524769,0.546072,0.00354482,0.66276,0.0365275,0.064078,0.93803,0.0986195,0.102088,0.0336127
1.486077097,0.784196,0.0883276,0.0839009,0.0358663,0.0914912,1,0.0146427,0.170957,0.175964,0.272937,0.181896,0.209297
1.857596371,0.827603,0.107315,0.623653,0.0201699,0.0149125,1,0.0583833,0.220857,0.268522,0.303826,0.197255,0.0186292
2.229115646,0.749251,0.152981,0.923187,0.0509136,0.0487529,1,0.202736,0.939481,0.433896,0.130402,0.244488,0.112002
2.600634920,0.496582,0.0571063,0.306177,0.0535388,0.0433963,0.245055,0.0642904,1,0.135121,0.14998,0.0441307,0.210611
2.972154195,1,0.0407242,0.0780843,0.791136,0.087089,0.384997,0.0208408,0.860859,0.203986,0.0378066,0.0424439,0.203416
3.343673469,0.879536,0.100792,0.715931,0.186211,0.344974,0.528554,0.425209,0.594282,0.0640828,0.408969,0.0835444,1
3.715192743,0.440787,0.118504,0.825878,0.191509,0.255714,0.385265,0.635856,0.826179,0.0479075,0.232248,0.0979826,1
4.086712018,0.797721,0.0173647,1,0.0237644,0.00794553,0.273751,0.021191,0.383594,0.0288604,0.197994,0.0561431,0.0082091
4.458231292,0.791724,0.0386631,1,0.0356275,0.0382297,0.461357,0.0651757,0.304442,0.0406917,0.320195,0.0996776,0.0668636
4.829750566,1,0.0154151,0.208471,0.655839,0.0838166,0.282055,0.00587386,0.50981,0.1762,0.0202715,0.0255933,0.154808
5.201269841,1,0.0176028,0.335428,0.182288,0.0706384,0.347484,0.0112279,0.714451,0.0711258,0.0380524,0.0430859,0.0358834
5.572789115,1,0.0879663,0.632739,0.17744,0.129333,0.374292,0.098862,0.8893,0.110879,0.223443,0.111953,0.101233
5.944308390,1,0.136883,0.805572,0.183466,0.239444,0.535675,0.298476,0.805334,0.131978,0.160973,0.222016,0.193984
