0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
0.005804988,0,0,0,0,0,0,0,0,0,0,0,0
0.011609977,0.705874,0.0336997,1,0,0.00626303,0.164717,0.154933,0.260965,0.0245547,0,0.0605596,0.0432547
0.017414965,0.410354,0.153671,0.0249407,0,0.41732,1,0.0778549,0.0377244,0.443613,0.0378736,0.222619,0.511152
0.023219954,0.11413,0.145764,0.025639,0.275221,0.85203,0.0322689,0.0311378,0.00629455,0.0153912,0.225343,1,0.236426
0.029024943,0.0880085,0.0284576,0.10838,1,0.00155917,0.00266595,0.00175679,0.333227,0.235839,0.0156647,0.00314967,0.035685
0.034829931,0.189824,0.0374702,0.182339,0.0304825,0.116251,0.0297424,1,0.843688,0.0275846,0.0221286,0.043097,0.776942
0.040634920,0.182108,0.041875,0.863192,0.0330112,0.0858969,0.0071136,0.0393623,1,0.0391043,0.00706853,0.00591867,0.441389
0.046439909,0.241459,0.0277757,0.884144,0.0223142,0.0715759,0.0414681,0.0214918,1,0.00617802,0.0346447,0.0456867,0.364653
0.052244897,0.584253,0.0250249,0.891265,0.0562963,0.840299,0.115928,0.0300055,1,0.00488306,0.205564,0.0638891,0.394063
0.058049886,0.508351,0.0161931,0.562775,0.046183,0.0623504,0.0647194,0.015864,1,0.0286273,0.0282498,0.0388267,0.278766
0.063854875,0.217714,0.0183153,0.426718,0.0393535,0.0707314,0.0123361,0.0191439,1,0.00244108,0.0296741,0.0214661,0.286115
0.069659863,0.209673,0.0164699,0.400472,0.0406391,0.0731649,0.0115598,0.0227838,1,0.00199658,0.0226919,0.0158632,0.296324
0.075464852,0.215956,0.0147435,0.270129,0.0430096,0.0781845,0.0118402,0.0238352,1,0.00167334,0.0210102,0.0153675,0.295949
0.081269841,0.216336,0.0141996,0.240915,0.0409293,0.0724601,0.0144423,0.0245734,1,0.00118367,0.0158554,0.0132955,0.286558
0.087074829,0.218206,0.0168528,0.222892,0.0372378,0.0643414,0.0179573,0.0259746,1,0.0058505,0.0112082,0.0107365,0.278802
0.092879818,0.387745,0.0217884,0.208141,0.160456,0.055928,0.0541987,0.0276479,1,0.0271149,0.00831235,0.0100301,0.28035
0.098684807,0.22164,0.0455344,0.208994,0.265468,0.053866,0.00814755,0.031076,1,0.0493479,0.015149,0.00907739,0.278082
0.104489795,0.221595,0.0361685,0.151973,0.180285,0.0546442,0.0078438,0.0321953,1,0.0295417,0.0128158,0.00851751,0.279596
0.110294784,0.224099,0.0128439,0.213498,0.177598,0.0563528,0.0116786,0.0309915,1,0.0281515,0.0045923,0.0181512,0.292879
0.116099773,0.382061,0.0118947,0.212895,0.213227,0.0607265,0.0450388,0.0324564,1,0.0488388,0.00332766,0.00988294,0.316077
0.121904761,0.222512,0.01112,0.202546,0.321528,0.108944,0.0112992,0.0349884,1,0.0687847,0.00275706,0.00922123,0.493205
0.127709750,0.219842,0.0100969,0.196252,0.0299563,0.0748524,0.011052,0.039716,1,0.000436325,0.00224712,0.00881762,0.360932
0.133514739,0.229955,0.00909904,0.19602,0.101473,0.362583,0.00930192,0.0536361,1,0.000646794,0.0643034,0.287391,0.387125
0.139319727,0.214531,0.00834348,0.200814,0.104402,0.0858296,0.00607223,0.0511225,1,0.0002719,0.00199254,0.289059,0.405385
0.145124716,0.212001,0.00800199,0.206407,0.101354,0.0890381,0.00492474,0.0434791,1,0.000180756,0.00314612,0.254551,0.418364
0.150929705,0.210842,0.00769572,0.210711,0.075214,0.0921712,0.00470421,0.0399851,1,0.00715883,0.00436122,0.122385,0.428188
