0.000000000,0.188453,0.0649166,0.107997,0.228771,0.165765,0,0,0.164557,0,0.145721,0,0,0.152438,0.030783,0.220982,0.0737582,0.0689903,0.0583453,0.0220187,1,0,0.0800498,0.000202229,0.349671
0.046439909,0.149949,0.00369376,0.00922408,0.204697,0.174723,0.0211065,0,0.167188,0,0.158426,0,0,0.121343,0.00449262,0.200597,0.0659965,0.0714611,0.052441,0.00938587,1,0,0.0870292,0.000202143,0.337692
0.092879818,0.104304,0,0,0.17699,0.172003,0.0292517,0.0248884,0.167537,0,0.157717,0,0.000915408,0.084406,0.00126701,0.185728,0.0570635,0.0701884,0.0458441,0.0149191,1,0,0.0849531,0.00021009,0.332035
0.139319727,0.064909,0,0.0270748,0.149145,0.149849,0.0239987,0.0329021,0.16653,0,0.126067,0.0345211,0.0245496,0.0525266,0.00125614,0.175733,0.048086,0.0624838,0.0361694,0.0164527,1,0,0.0585503,0.0175336,0.345758
0.185759637,0.00535584,0,0.078467,0.0903653,0.112378,0.0199705,0.0348636,0.165881,0,0.0712228,0.0518248,0.0334388,0.0167833,0.00103398,0.178543,0.0282112,0.0496506,0.0254218,0.0156569,1,0,0.0167676,0.0323038,0.355103
0.232199546,9.21645e-05,0,0.0616747,0.0529225,0.100386,0.0163713,0.0417588,0.191489,0,0.00597477,0.0548461,0.0108529,0.0179913,0.000492731,0.179656,0.0156601,0.0454959,0.0201528,0.0149409,1,0,0.00328216,0.0342226,0.348775
0.278639455,0.0727393,0,0.0328578,0.00713196,0.136771,0.00958834,0.0217943,0.178134,0.02649,0.00263806,0.127173,0.00382219,0.0195913,0,0.150522,0.00144196,0.0579988,0.0242147,0.00991028,1,0.00601737,0.00144918,0.0789273,0.347573
0.325079365,8.5556e-05,0.000898272,0.00489518,0.00947538,0.206523,0.0226769,0.000737623,0.161011,0,0,0.166971,0.0431571,0.0167013,0.000178203,0.101944,0.00191577,0.0817854,0.0301784,0.00547168,1,0,0,0.103502,0.346876
0.371519274,0.000128368,0.00299313,0.0962766,0.00925306,0.206096,0,0,0.162544,0,0,0.172854,0.0604802,0.0250585,0.000593791,0.0914962,0.00187082,0.0818097,0.0271351,0.00454991,1,0,0,0.100851,0.351323
0.417959183,0.000143438,0.00313386,0.121838,0.00798379,0.0517669,0,0,0.164268,0,0,0.14913,0.0442162,0.0234635,0.0169671,0.110312,0.00161419,0.0284326,0.0270633,0.00353132,1,0,3.97469e-05,0.0627456,0.348007
0.464399092,0.00512272,0.00326727,0.0857046,0.0992761,0,0,0,0.168359,0,0.0858206,0.106597,0.0132806,0.0209215,0.0117274,0.10888,0.0320077,0.0107506,0.0290439,0.00215396,1,0,0.0413481,0.0264739,0.344584
0.510839002,0.156127,0.00285685,0.0170451,0.179229,0,0.00441144,0.0207238,0.178192,0,0.153009,0.0642798,0.00751823,0.126142,0.000566755,0.123333,0.0572849,0.0114935,0.0344846,0.00582194,1,0,0.0660769,0.0161693,0.37704
