0.000000000,7.98514e-05,0.0511426,0,0,0.0547045,0.0657566,0.0531702,0.0781757,0.135503,0.181379,0.215069,0,0.0737224,0.0145475,0.563059,0.0292162,0.0554286,0.407055,0.0113889,0.216082,0.0328387,0.0555295,1,0
0.046439909,0.117193,0,0.000133841,0.00412882,0.0932535,0.0662437,0.0525287,0.0409926,0.132242,0.0714187,0.195025,0,0.118358,0,0.555455,0.019352,0.105159,0.408118,0.0112514,0.17878,0.0318427,0.0392329,1,0
0.092879818,0.155906,0,0.038306,0.109799,0.0475552,0.0217359,0.128098,0.0203555,0.180938,0.0466703,0.108338,0.0143537,0.132437,0,0.625679,0.0728546,0.0329426,0.351063,0.0647515,0.108602,0.0433402,0.0256377,1,0.00367895
0.139319727,0.179607,0.0112748,0.0627216,0.205336,0.0512286,0.0139479,0.178248,0,0.171149,0,0.21479,0.0822905,0.114246,0.00320712,0.776931,0.16757,0.075358,0.285197,0.12678,0.0476625,0.0478359,0.000376978,1,0.0210916
0.185759637,0.215991,0.0160124,0.0526035,0.219655,0.0647848,0,0.122626,0.0212994,0.241877,0,0.401942,0.0771354,0.132965,0.0120504,0.99939,0.199731,0.146132,0.326074,0.0659308,0.00812354,0.223971,0.00101004,1,0.172143
0.232199546,0.00105148,0,0.0268642,0.132406,0.0296674,0,0,0.034698,0.216149,0,0.309962,0.125385,0.0596016,0.0505947,1,0.147274,0.121439,0.249371,0,0.011019,0.228977,0.000767043,0.975049,0.20893
0.278639455,0.00107147,0.00143934,0.0272454,0.107804,0.0497712,0,0,0.046979,0.168907,0,0.242499,0.189383,0.0734949,0.0519971,0.997077,0.0403948,0.0842228,0.176739,0.00629767,0.36736,0.130121,0,1,0.066717
0.325079365,0.0397981,0.0048094,0.111017,0.188722,0,0.0517224,0,0.0333613,0.105046,0,0.189283,0.212868,0.135806,0.0201042,0.921727,0.0707533,0.0407571,0.109882,0.00397879,0.716814,0.0587532,6.3363e-05,1,0.0545596
0.371519274,0.246804,0.00672914,0.230864,0.344008,0,0.0821123,0,0.0164866,0.113894,0,0.0725659,0.311161,0.281916,0.0149298,1,0.129585,0.0110644,0.182044,0.00960996,0.934078,0.0493864,0.00170534,0.880954,0.0797527
0.417959183,0.556662,0.00654658,0.274286,0.335932,0,0.11657,0,0.0377917,0.102968,0,0.158296,0.393672,0.431732,0.512632,0.645949,0.10746,0,0.0987099,0.0152906,1,0.0233898,0.00297051,0.553549,0.100901
0.464399092,1,0.0101046,0.237536,0.514379,0.0339013,0.151579,0,0.128139,0.0065101,0.0228227,0.560612,0.217532,0.686746,0.875872,0.68735,0.165842,0.145287,0.0722618,0.0233336,0.988389,0.459204,0.0157216,0.659086,0.0557774
0.510839002,0.224504,0,0.013899,0.0427898,0.0854588,0.0856794,0.0561937,0,0.184435,0.397586,0.278288,0.218334,0.375861,0.00826656,0.00277834,0.336036,0.504016,0.514092,0.0362239,0,0.122635,1,0.536317,0.704291
0.557278911,0.0156319,0,0.298884,0.0212898,0,0.0610936,0.0129195,0,0.127292,0.218878,0.166173,0.614637,0.0843313,0.000620878,0.131123,0.00430446,1,0.42481,0.0261681,0.000488256,0.0681671,0.870099,0.657229,0.710525
0.603718820,0.000373033,0.0363488,0.318819,0,0,0.0449845,0.0316834,0.00425246,0.139624,0.190179,0.143271,0.491321,0.0577915,0.0140194,0.153362,0,1,0.279557,0.0253596,0.00184083,0.0535979,0.778161,0.650815,0.515536
